TF	Drug_name	Drug_id	Drug_targets	effect_size_(reg_coeff)	pval	fdr
SPI1	Olaparib	1017	PARP1, PARP2	0.102333657188558	0.126537398727939	0.345947697334589
BACH1	Tubastatin A	265	HDAC6	-0.0614805284348023	0.12662441717972	0.346129366486637
RUNX1	Bosutinib	1019	SRC, ABL, TEC	-0.095856455716936	0.126614309434381	0.346129366486637
MITF	GW 441756	1023	NTRK1	0.0856012282427105	0.126709444077205	0.346333658768646
TP63	BIRB 0796	1042	p38, JNK2	0.0668213288606059	0.126749824205567	0.346415895211819
AR	GSK1070916	226	AURKB	0.133874093685208	0.126792708551744	0.346434856022016
ETS1	CP466722	152	ATM	-0.0775514290238662	0.126801849341846	0.346434856022016
GATA1	Ruxolitinib	206	JAK1, JAK2, TYK2	-0.0492172320615368	0.126818524028859	0.346434856022016
MAX	YK 4-279	1239	RNA helicase A	-0.0881319375985055	0.126812758007555	0.346434856022016
TFAP2A	FK866	1248	NAMPT	0.156310285855779	0.126781710415699	0.346434856022016
ZNF423	GSK-1904529A	202	IGF1R	0.0503916412456433	0.12677240455002	0.346434856022016
MYCN	LFM-A13	192	BTK	-0.0460292532013066	0.126835320780728	0.346452619176643
FOXO3	Bortezomib	104	Proteasome	0.144462691717747	0.126863088509473	0.346500344407265
FOXF2	681640	1046	WEE1, CHEK1	0.0720793983012528	0.126876002150604	0.346507494309711
IRF2	Salubrinal	111	GADD34-PP1C 	0.105428887079301	0.126905475657405	0.346559865567183
CDX2	NG-25	260	MAP3K7 (TAK1)	0.0960104283782151	0.126936793773635	0.346617265269912
MAZ	TPCA-1	305	IKK	-0.0765993052060602	0.126957444672216	0.346645529810435
PAX6	Bicalutamide (rescreen)	1502	ANDR (androgen receptor)	0.0400336513946559	0.127012572185719	0.34676791732866
POU3F2	OSI-027	299	MTORC1/2	0.144498518575193	0.127027805793738	0.346781376053558
FOXF2	BI-2536	60	PLK1, PLK2, PLK3	0.158524118746521	0.127074894334737	0.346880033987331
RXRA	Temozolomide	1375	DNA akylating agent	0.0460681887196317	0.127084558581601	0.346880033987331
MITF	XMD8-85	106	MAP2K5 (ERK5)	0.130121940914497	0.127105877088062	0.346881956973624
POU2F1	XMD8-85	106	MAP2K5 (ERK5)	0.098152947518161	0.12709659212192	0.346881956973624
CTCF	STF-62247	258	stimulates autophagy	-0.0532024535889175	0.127152794785618	0.346981862361955
CDC5L	XL-880	308	MET	-0.0766252560516855	0.127272650499881	0.347214342261987
NHLH1	NG-25	260	MAP3K7 (TAK1)	-0.080995484722433	0.127275517538726	0.347214342261987
NHLH1	GDC0941 (rescreen)	1527	PI3K	-0.0767323622870076	0.127249204246588	0.347214342261987
TCF3	MG-132	9	Proteasome	-0.143721288819956	0.127279255399974	0.347214342261987
SP3	Rapamycin	3	MTOR	0.198995278946072	0.127363739237608	0.347401468646308
SRF	VNLG/124	271	HDAC, RAR 	0.0511261776639674	0.127368495665631	0.347401468646308
CEBPA	YM201636	310	FYV1	0.0666047131049479	0.127382058337304	0.347410305781357
NFYA	Bleomycin	190	DNA damage	0.141294864912326	0.127413113080786	0.347466843913286
ATF2	Cytarabine	1006	DNA synthesis	0.0976720146988994	0.127459354499544	0.347536626078112
EWSR1-FLI1	BMS-754807	184	IGF1R	0.0995889698630542	0.127457716711129	0.347536626078112
TFAP2C	PFI-1	1219	BRD2, BRD3, BRD4	0.0822584740080699	0.127525418067661	0.34768858919857
SREBF2	Temsirolimus	1016	MTOR	0.0951668053155502	0.127548321471797	0.347718447318672
SRF	HG-5-113-01	1142	LOK, LTK, TRCB, ABL(T315I)	-0.0839635329503582	0.127557033148012	0.347718447318672
FOXI1	Bicalutamide (rescreen)	1502	ANDR (androgen receptor)	0.0415440252394365	0.127595205724979	0.347794334548811
POU5F1	Docetaxel	1007	Microtubules	0.0844015763851409	0.1276868077648	0.347993926075955
VDR	Dabrafenib	1373	BRAF	-0.0983296640595918	0.127689109882988	0.347993926075955
SRF	BX-912	222	PDPK1 (PDK1)	-0.0954956682501528	0.127738178762861	0.348099466094258
IRF2	AT-7519	219	CDK9	0.113653150566067	0.127815310072015	0.348281455790921
NR3C1	PI-103	302	PI3Ka, PRKDC (DNAPK)	0.172187169044349	0.127863471530962	0.348384483029026
HIF1A	SL 0101-1	1039	RSK, AURKB, PIM3	0.0446993765696556	0.12789157935078	0.348432858661904
ELK1	Sorafenib	30	PDGFRA, PDGFRB, KDR, KIT, FLT3	-0.138584532836921	0.127967264439123	0.348517234425516
IRF2	JW-7-52-1	83	MTOR	0.199835487644807	0.127957664936222	0.348517234425516
SP1	CP724714	255	ERBB2	0.0613697443062039	0.127937365145226	0.348517234425516
TCF4	GNF-2	52	ABL [T315I]	-0.0918436920706023	0.127974327233116	0.348517234425516
ZNF263	Bryostatin 1	197	PRKC	-0.0567025039297202	0.127965265038396	0.348517234425516
BACH1	PD-0325901	1060	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0902758266685056	0.128045429663167	0.348682655175489
FOXF2	QL-XII-47	235	BTK, BMX	0.0993135326418984	0.128150729849409	0.348912936904933
MAZ	ABT-869	277	VEGFR and PDGFR family	-0.0489340911127782	0.128142482823234	0.348912936904933
NR3C1	rTRAIL	1261	TR10A (DR4),  TR10B (DR5)	-0.11216697253298	0.128175219535776	0.348951384361475
CDX2	VX-702	1028	p38	0.0566018604940115	0.128252278350346	0.349104693293506
GATA1	PFI-1	1219	BRD2, BRD3, BRD4	0.0626328853007888	0.128248089480536	0.349104693293506
PRDM14	Bicalutamide	150	ANDR (androgen receptor)	0.0316653588748547	0.128277051559218	0.349143887604162
YBX1	GW843682X	87	PLK1	-0.175180111188085	0.128345414064085	0.349301707126539
IRF1	BMS-536924 (rescreen)	1091	IGF1R	0.0711658152613858	0.128388443264634	0.349362310646123
ZEB1	17-AAG	1026	HSP90	0.119429719617474	0.12838216873282	0.349362310646123
FOXD1	WH-4-023	56	SRC family, ABL	-0.226326298541974	0.128421048852607	0.349394535095755
IRF1	Bryostatin 1	197	PRKC	0.0555432765176593	0.12842073770672	0.349394535095755
HSF1	IOX2	1230	EGLN1	-0.0385994368283133	0.128444724008238	0.349402456069936
HSF1	BMN-673	1259	PARP1	-0.0951365979595884	0.12844143009909	0.349402456069936
ARNTL	CCT018159	1170	HSP90	0.0571966179553279	0.128466369083385	0.349404853038735
SOX2	RO-3306	1052	CDK1	0.0580687495260941	0.128459042986277	0.349404853038735
MAX	PIK-93	303	PI4K, PI3K	-0.0863291269964745	0.128498143384885	0.349442987533614
STAT6	SB 216763	1025	GSK3A, GSK3B	0.0593500543181502	0.128501156253633	0.349442987533614
ESR1	Erlotinib	1	EGFR	-0.176471925182831	0.12855617541645	0.349550541482241
STAT6	Vorinostat	1012	HDAC inhibitor Class I, IIa, IIb, IV	0.0678062901978245	0.128561479794003	0.349550541482241
PAX6	KU-55933	1030	ATM	0.0588590348396723	0.128573920307912	0.349556126339994
E2F7	BMS-345541	203	IKBKB	-0.0548014774662072	0.128594899301859	0.34955668653615
FOXP3	QL-XI-92	329	DDR1	-0.0888908789081982	0.128587104406005	0.34955668653615
KLF5	BMN-673	1259	PARP1	-0.0939656264183552	0.128633296990303	0.349632822662628
HIF1A	WZ-1-84	59	BMX	0.0991471426532874	0.12865742823599	0.349670172598099
IRF2	Tubastatin A	265	HDAC6	0.0736211802398963	0.12878299849334	0.34989842692285
MEF2A	Cytarabine	1006	DNA synthesis	0.0875657233789779	0.128771886189276	0.34989842692285
RELA	TPCA-1	305	IKK	0.0947921193210958	0.128778502870099	0.34989842692285
TFAP2C	GSK269962A	127	ROCK1, ROCK2	0.235218525422042	0.128768999879144	0.34989842692285
PPARG	Camptothecin	1003	TOP1	0.102561998885563	0.128802551049938	0.349923301225837
E2F6	Genentech Cpd 10	225	AURKA, AURKB	-0.0923955049953123	0.128823184178576	0.349941706786775
FOXM1	PFI-1	1219	BRD2, BRD3, BRD4	0.0534545023128836	0.128830121737874	0.349941706786775
CEBPA	RDEA119	1014	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0960804722239906	0.128846225728579	0.349957204979044
E2F7	AMG-706	1029	VEGFR, RET, c-KIT, PDGFR	-0.0524420248210396	0.12888710066138	0.35001173023148
GLI2	SNX-2112	328	HSP90	-0.108075877726822	0.128883843352383	0.35001173023148
IKZF1	NSC-87877	147	PTPN6 (SHP-1), PTPN11 (SHP-2)	-0.0601651485642416	0.128914330366109	0.350029188259089
PPARG	Salubrinal	111	GADD34-PP1C 	0.104954277102082	0.128904379675917	0.350029188259089
EWSR1-FLI1	SGC0946	1264	Q8TEK3 (DOT1L)	0.0323603318812136	0.128950297812565	0.350098602200862
ELK4	Cetuximab	1114	EGFR	-0.0569085705496447	0.128961184497758	0.350099916453339
SP1	FR-180204	263	ERK	0.0513955967979446	0.129033858439372	0.350268955136076
ARNTL	NSC-207895	269	MDM4	0.0720399806833555	0.129134491231065	0.350279017479812
CREB1	AZD8055	1059	MTORC1/2	-0.0623996535774233	0.129081121153157	0.350279017479812
CTCF	GSK269962A (rescreen)	1192	ROCK1, ROCK2	-0.0838322049503988	0.129108608585901	0.350279017479812
EBF1	OSI-906	185	IGF1R	0.0964697175093847	0.129071359783643	0.350279017479812
ELK4	Shikonin	170	unknown	-0.0719441241832847	0.129121771909249	0.350279017479812
FOXP3	MLN4924	1529	NEDD8-activating enzyme	-0.139069355727152	0.129139169914526	0.350279017479812
NFYA	Sunitinib	5	PDGFRA, PDGFRB, KDR, KIT, FLT3	-0.15325226639185	0.12914164459633	0.350279017479812
RELA	VX-11e	262	ERK	0.0907809072476633	0.129135705198651	0.350279017479812
SMAD4	Docetaxel	1007	Microtubules	0.114249312897816	0.129084206209292	0.350279017479812
STAT2	SGC0946	1264	Q8TEK3 (DOT1L)	0.03387601411668	0.129120894316486	0.350279017479812
E2F1	MG-132	9	Proteasome	-0.129913688149736	0.129184530596649	0.350299825568547
ESR2	PHA-793887	301	CDK-pan	0.12214830078227	0.129190950377561	0.350299825568547
GLI2	MPS-1-IN-1	294	MPS1	-0.0665519991905799	0.1291700149182	0.350299825568547
STAT2	AS601245	207	JNK 	-0.0732575650587234	0.129171780490121	0.350299825568547
TEAD1	BMN-673	1259	PARP1	-0.116341520511041	0.12920170106219	0.350300753181988
JUN	BMS-708163	205	g-secretase	0.0450839315815288	0.129238783217858	0.350356201857872
ZNF263	CAY10603	276	HDAC6	0.0958412484610302	0.129242972695453	0.350356201857872
CDX2	RO-3306	1052	CDK1	0.0754528621144905	0.129266226579974	0.350391016071926
FOXM1	GSK429286A	230	ROCK2	-0.0538860614349597	0.129285972303021	0.350416316168009
RUNX2	GDC0941	1058	PI3K (class 1)	-0.107588126441797	0.129312538583738	0.350460097119962
ZNF423	AZD-2281	1495	PARP1, PARP2	-0.0700796966062112	0.129375189924728	0.350601660110856
AR	XMD11-85h	1158	BRSK2, FLT4, MARK4, PRKCD, RET, SPRK1	0.0927136131872973	0.129504946418211	0.3507058045825
ATF3	Obatoclax Mesylate	182	BCL2, BCL2L1, MCL1	-0.103756390810117	0.129509831606772	0.3507058045825
ELK1	GSK1070916	226	AURKB	-0.108341006189705	0.12947047007052	0.3507058045825
ESR2	PD-0325901	1060	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.115448170613805	0.129474422158255	0.3507058045825
HIF1A	Embelin	172	XIAP	-0.0604988088324148	0.129505773197944	0.3507058045825
JUND	T0901317	333	LXR	0.0635202474953654	0.129515932227661	0.3507058045825
PPARD	CH5424802	281	ALK	0.0550573217825107	0.129468664077687	0.3507058045825
SMAD3	HG-6-64-1	159	BRAFV600E, TAK, MAP4K5	-0.105138723849905	0.129500924556918	0.3507058045825
SRF	BMS-536924	62	IGF1R	-0.176506225466356	0.129465979754207	0.3507058045825
STAT3	IOX2	1230	EGLN1	0.0494018058218738	0.129517826330587	0.3507058045825
IRF2	OSI-930	298	KIT, VEGFR, PDGFR	0.0615162749964305	0.129581660412454	0.350850424873784
E2F4	CH5424802	281	ALK	-0.0557627056776172	0.129636086880239	0.350955435027625
STAT6	KIN001-270	345	CDK9	0.049686310637119	0.129641300498097	0.350955435027625
SMAD4	CX-5461	300	RNA Pol I	0.139626261362164	0.129655651660954	0.350966054584525
CEBPA	PXD101, Belinostat	274	HDAC	0.106671195722528	0.129702935022396	0.351009350126948
PPARA	OSI-906	185	IGF1R	0.0899067422863162	0.129695945557098	0.351009350126948
ZEB1	Masitinib	292	KIT	0.0759472159274904	0.129689829215203	0.351009350126948
TP53	Bicalutamide	150	ANDR (androgen receptor)	0.0327563163173292	0.129731346410081	0.351058009442089
POU3F2	QL-XII-47	235	BTK, BMX	0.118762453115017	0.129767119648825	0.351126580783182
LEF1	Bicalutamide	150	ANDR (androgen receptor)	0.0394497220105008	0.129806749558125	0.35120557571981
NANOG	TG101348	306	JAK2	-0.0803228311114471	0.12985453634654	0.351306625461641
ZNF423	Paclitaxel	11	Microtubules	-0.210915548392436	0.12989946284485	0.351399921392446
SPI1	Epothilone B	201	Microtubules	0.189859039020911	0.129917868896453	0.351421465818206
TCF3	Midostaurin	153	KIT	0.0784840146533615	0.129946234559519	0.351469944876687
EBF1	XL-184	249	VEGFR, MET, RET, KIT, FLT1, FLT3, FLT4, Tie2,AXL	0.0835538332596192	0.129984916241129	0.351546315983221
POU5F1	NVP-BHG712	295	EPHB4	-0.077514354869417	0.130022427844652	0.351619510575474
SP1	Vismodegib	1033	SMO	0.0567166307118949	0.130123852764097	0.351865520229447
PPARD	Cyclopamine	17	SMO	0.0906562839529774	0.130147676344462	0.351901666857304
ATF1	ATRA	1009	Retinoic acid and retinoid X receptor agonist	-0.0777085709610823	0.130172964705563	0.351914367270732
POU3F2	CMK	64	RSK	0.144685753616054	0.13017328652959	0.351914367270732
ATF2	AC220	254	FLT3	0.0525697859566987	0.130193023895535	0.351939455357768
FOXF2	Tubastatin A	265	HDAC6	0.0624196152625351	0.13021327085054	0.351948659188641
PBX1	piperlongumine	1243	Increases ROS levels	-0.0707773759732915	0.130217343759232	0.351948659188641
ATF4	MLN4924	1529	NEDD8-activating enzyme	-0.0965166465469081	0.130253262348706	0.351960777247701
FOXI1	CAL-101	238	PI3Kdelta	-0.0691673336817861	0.13028235006787	0.351960777247701
FOXI1	OSI-930	298	KIT, VEGFR, PDGFR	0.0560061120795065	0.130284574742293	0.351960777247701
POU5F1	THZ-2-49	344	CDK9	-0.108601857223184	0.130253995136727	0.351960777247701
SMAD4	Cytarabine	1006	DNA synthesis	0.13058232530556	0.130254224771467	0.351960777247701
VDR	CH5424802	281	ALK	-0.0578382922623371	0.130279232552633	0.351960777247701
ATF2	KIN001-260	290	IKK	0.053785276828489	0.130399954793289	0.352121700634486
CEBPA	CP724714	255	ERBB2	0.0558201980591247	0.130378246681377	0.352121700634486
KLF5	AICAR	1001	AAPK1 (AMPK) agonist	-0.0660412274564523	0.130366858256506	0.352121700634486
PAX6	KIN001-266	291	MAP3K8 (COT)	0.0647134257345144	0.130406919527804	0.352121700634486
USF1	Tipifarnib	204	Farnesyl-transferase (FNTA)	-0.102175996778082	0.130405175916836	0.352121700634486
ZNF423	TW 37	1149	BCL2, BCL2L1	-0.080050495005439	0.130381314817915	0.352121700634486
HIF1A	QL-XII-47	235	BTK, BMX	-0.0989056141688736	0.130434998289728	0.352169263332595
PPARD	CHIR-99021	154	GSK3B	0.0552507621287041	0.130480022351795	0.352225790500752
SP1	SNX-2112	328	HSP90	0.124326550746424	0.130475531111833	0.352225790500752
TP53	SB-715992	208	KIF11	0.0976260050036239	0.130487331925817	0.352225790500752
POU3F2	Etoposide	134	TOP2	0.136788357924864	0.130508546492557	0.352254802486727
GATA6	Bleomycin	190	DNA damage	-0.146770335037311	0.130531834858057	0.352289406748027
SMAD4	LAQ824	200	HDAC	0.092609121995492	0.130555187846771	0.352324179855913
PPARD	Sunitinib	5	PDGFRA, PDGFRB, KDR, KIT, FLT3	0.15581444874134	0.130591087924934	0.352392805012319
YY1	WH-4-023	56	SRC family, ABL	0.206308771180975	0.130626663634834	0.352460543945349
AHR	CP466722	152	ATM	0.075941506468417	0.130672364488143	0.352488751123857
GATA1	Tamoxifen	1199	ER	0.0431415151875603	0.13064766560965	0.352488751123857
SP1	Olaparib	1017	PARP1, PARP2	0.066592351418146	0.130677307348952	0.352488751123857
USF2	Vorinostat	1012	HDAC inhibitor Class I, IIa, IIb, IV	-0.0589818105575979	0.130679011967683	0.352488751123857
FOS	SB-715992	208	KIF11	-0.0858514056556921	0.130729877973882	0.352584566777373
GATA2	CH5424802	281	ALK	-0.0597261493730312	0.130735486816664	0.352584566777373
NFKB1	KIN001-135	91	IKKE	0.0698896818844021	0.130768710926761	0.352617656136539
TP53	XMD15-27	332	CAMK2B, CLK2, DYRK1A, MAST1, STK39	-0.047253569884714	0.130760928817731	0.352617656136539
ESR1	TW 37	1149	BCL2, BCL2L1	0.0910505473261744	0.130812408229812	0.352707226323852
FOXD1	RDEA119	1014	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.102114083170242	0.130874517454083	0.352846421927194
NFE2L2	Camptothecin	1003	TOP1	0.125910731932377	0.130886598476863	0.352850726669242
RUNX1	NSC-207895	269	MDM4	0.0959757094190642	0.130931869962046	0.352944500085916
NRF1	Vorinostat	1012	HDAC inhibitor Class I, IIa, IIb, IV	-0.0605978000747418	0.130960150219059	0.352992460004999
PBX1	KIN001-270	345	CDK9	-0.0583630631568498	0.131015656038157	0.353113790659419
AR	JNJ-26854165	1133	MDM2	-0.0722179797608707	0.13102936090615	0.35312244885462
ATF2	A-443654	86	AKT1, AKT2, AKT3	-0.128165062758721	0.131113688065819	0.353321416595014
IRF2	Vinorelbine	140	Microtubules	0.11012083386163	0.13116612266406	0.353406121067883
TEAD1	OSI-930	298	KIT, VEGFR, PDGFR	0.0592084594026825	0.131161974742891	0.353406121067883
EBF1	CI-1040	1015	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0930245737506609	0.131198972785087	0.353441320968894
PRDM14	AV-951	312	VEGFR	0.0395200907383565	0.131200190844284	0.353441320968894
GATA1	Olaparib	1017	PARP1, PARP2	0.0611922333066334	0.131214340809386	0.35345114774611
JUND	Z-LLNle-CHO	45	g-secretase	-0.144407097238771	0.131235810064733	0.353480687293204
TFAP2A	I-BET	275	BRD2, BRD3, BRD4	0.0760351674829537	0.131255567562965	0.353505611902337
AR	KIN001-266	291	MAP3K8 (COT)	0.0818694359346053	0.131282705719096	0.353550408976249
E2F7	Thapsigargin	180	sarco-endoplasmic reticulum Ca2+-ATPases	-0.112299602726611	0.131338672909844	0.35367283059536
STAT6	Dasatinib	51	ABL, SRC, KIT, PDGFR	-0.211266833391939	0.13135911651591	0.353699581273939
BATF	THZ-2-102-1	346	CDK7	0.174581577677555	0.131536329957109	0.353905460465943
CEBPB	GNF-2	52	ABL [T315I]	-0.0784441834407669	0.131510129830295	0.353905460465943
ESR2	KIN001-244	287	PDPK1 (PDK1)	0.081199616029336	0.131525028389593	0.353905460465943
FOXA2	XL-880	308	MET	0.0957898446161669	0.131471533314453	0.353905460465943
GABPA	AKT inhibitor VIII	171	AKT1, AKT2, AKT3	-0.0562359842879252	0.131517861345379	0.353905460465943
HNF1A	GSK269962A	127	ROCK1, ROCK2	-0.167070462797725	0.131510580974902	0.353905460465943
LEF1	(5Z)-7-Oxozeaenol	1242	MAP3K7 (TAK1)	-0.091683800278505	0.131551249752754	0.353905460465943
PAX5	FR-180204	263	ERK	0.0485713791383135	0.131516209848863	0.353905460465943
SREBF1	AS605240	224	PI3Kgamma	-0.0843047492737215	0.131544367812403	0.353905460465943
USF2	FR-180204	263	ERK	-0.043197696516094	0.131511770456741	0.353905460465943
ZNF423	AZD-0530	38	SRC, ABL1	-0.127688301907105	0.131550355027447	0.353905460465943
CLOCK	YM155	268	BIRC5 (Survivin)	0.128684110341579	0.131630259562798	0.354061910646915
ESR2	GW-2580	193	CSF1R (cFMS)	0.0504974061939358	0.131644033212836	0.354061910646915
FOS	Afatinib	1032	ERBB2, EGFR	0.0757986746601113	0.131651485658461	0.354061910646915
STAT3	GDC0941 (rescreen)	1527	PI3K	-0.0874778069174413	0.131633876871267	0.354061910646915
USF2	TL-1-85	261	MAP3K7 (TAK1)	-0.0691269496145186	0.131694163350883	0.354120091688555
ZNF263	Bortezomib	104	Proteasome	-0.153419277075861	0.131683933590145	0.354120091688555
ATF4	XMD13-2	330	RIPK	0.0628659408752975	0.131718926617656	0.354130090694776
YBX1	XMD14-99	253	EPHB3, CAMK1	-0.0439870235365985	0.131714827712211	0.354130090694776
PPARD	rTRAIL	1261	TR10A (DR4),  TR10B (DR5)	-0.0800931570332908	0.131752177285882	0.354191191513408
WT1	WH-4-023	56	SRC family, ABL	-0.208631145484488	0.131766515509231	0.354201444046579
SPI1	piperlongumine	1243	Increases ROS levels	0.0927546603183695	0.13179417765293	0.354247508099143
PAX6	Lapatinib	119	ERBB2, EGFR	-0.111015587170397	0.131840692341077	0.354315938731849
RUNX1	GDC0941	1058	PI3K (class 1)	-0.11219673660648	0.131839269156245	0.354315938731849
ZEB1	ABT-263	1011	BCL2, BCL2L1, BCL2L2	-0.115143152637597	0.131871278056306	0.354369838948019
GATA6	AZD-0530	38	SRC, ABL1	-0.115162950830066	0.131893212241156	0.354400483670748
IRF2	PF-562271	158	FAK	0.0727487740574969	0.131969869989317	0.354537346536733
REL	SL 0101-1	1039	RSK, AURKB, PIM3	0.0448636954518578	0.131975750331665	0.354537346536733
YY1	GSK269962A	127	ROCK1, ROCK2	-0.157728112357238	0.131964025589851	0.354537346536733
GLI2	EHT 1864	1069	Rac GTPases	-0.0493177398820363	0.132047016076913	0.354700480969631
GATA2	JQ1 (rescreen)	1218	BRD2, BRD3, BRD4	0.063682092920621	0.132131732526586	0.354899717332982
CDC5L	Pazopanib	199	VEGFR, PDGFRA, PDGFRB, KIT	-0.0769106970860667	0.132142731142314	0.354900935008744
HIF1A	KIN001-270	345	CDK9	-0.0446162385610742	0.132166647619153	0.354912080670963
IRF2	RDEA119	1014	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.105863206700283	0.132178517876388	0.354912080670963
TCF3	AS605240	224	PI3Kgamma	0.0988660610177579	0.132177451170266	0.354912080670963
STAT3	AZD7762	1022	CHEK1, CHEK2	-0.0978664042455689	0.13221376608398	0.354978404272544
CEBPA	PF-4708671	1129	RPS6KB1 (p70S6KA)	0.0570557066759517	0.132226819309742	0.35498513113189
CLOCK	Ruxolitinib	206	JAK1, JAK2, TYK2	-0.0427951234439711	0.13226070254643	0.354991143169319
ELK4	GW-2580	193	CSF1R (cFMS)	-0.0376367586753277	0.132241303505382	0.354991143169319
ZNF423	NVP-TAE684	35	ALK	-0.169155260719261	0.132250807185327	0.354991143169319
POU5F1	TW 37	1149	BCL2, BCL2L1	0.065974631450735	0.13229549234057	0.355056203725828
FOXA2	S-Trityl-L-cysteine	41	KIF11	0.223118127400525	0.132349889265424	0.355129105055855
POU5F1	BX-912	222	PDPK1 (PDK1)	-0.0863893956943272	0.132339077139651	0.355129105055855
PRDM14	BX-795	1037	TBK1, PDPK1, IKK, AURKB, AURKC	0.0724160388805167	0.132354311832286	0.355129105055855
PAX5	ZSTK474	223	PI3K	0.093064061443033	0.132421616245583	0.355281369160163
ATF2	AG-014699	1175	PARP1, PARP2	0.0548894255768015	0.13250266154437	0.355369129270647
E2F1	LAQ824	200	HDAC	-0.0679917003473801	0.132508734781047	0.355369129270647
ESR2	AZ628	29	BRAF	0.196141875149793	0.132517681543504	0.355369129270647
