TF	Drug_name	Drug_id	Drug_targets	effect_size_(reg_coeff)	pval	fdr
NFE2L2	PXD101, Belinostat	274	HDAC	0.133542314508632	0.139724231176277	0.389334837302425
E2F4	BMS-754807	184	IGF1R	-0.0973743122046142	0.139773344571806	0.389409926453983
GATA2	NVP-BHG712	295	EPHB4	0.0854581755541343	0.139797013274888	0.389443628984882
EGR1	QL-XII-61	1203	BTK	-0.0924774908577329	0.139847412518207	0.389551785159762
NFE2L2	Phenformin	196	AAPK1 (AMPK) agonist	0.126453413915316	0.139873865454362	0.389593225346897
GATA4	AZD-0530	38	SRC, ABL1	-0.103853719008912	0.139958405001048	0.389796434980988
ERG	VX-11e	262	ERK	0.0714360015025922	0.140002814192328	0.38988785367338
TCF12	FMK	231	RSK	-0.0517107736705832	0.140033919202685	0.389942210058446
NFKB1	PLX4720	1036	BRAF	-0.080278777993649	0.140082984074138	0.390029203367799
VDR	CAL-101	238	PI3Kdelta	-0.0685979407944694	0.140088337849055	0.390029203367799
EWSR1-FLI1	ZM-447439	1050	AURKB	0.0805671161831163	0.140202555406452	0.390282630455264
TP53	Tamoxifen	1199	ER	0.0426268271510681	0.140195491215864	0.390282630455264
GATA4	Lapatinib	119	ERBB2, EGFR	-0.0965968668760512	0.140263177239132	0.39041909105806
CLOCK	681640	1046	WEE1, CHEK1	0.0643557167941916	0.140335852278521	0.390430642083704
ETS1	Nutlin-3a	1047	MDM2	-0.0843525733659224	0.140319134280111	0.390430642083704
FOXI1	AZD6244 (rescreen)	1498	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0911933495468988	0.140373025286527	0.390430642083704
HIF1A	FMK	231	RSK	-0.0475099774994649	0.140315509303467	0.390430642083704
IRF2	RDEA119 (rescreen)	1526	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0972110801033605	0.140370640259158	0.390430642083704
JUN	THZ-2-49	344	CDK9	0.136531519928931	0.140333117761286	0.390430642083704
LEF1	Bleomycin (50 uM)	1378	DNA damage	-0.138276853736246	0.140376811302133	0.390430642083704
NHLH1	TAK-715	221	p38a	-0.0600575306916497	0.140368690832468	0.390430642083704
POU2F1	XMD13-2	330	RIPK	0.0645255778045977	0.140321908556603	0.390430642083704
PPARG	piperlongumine	1243	Increases ROS levels	0.0557024543925219	0.140394598438288	0.390430642083704
RUNX1	AMG-706	1029	VEGFR, RET, c-KIT, PDGFR	-0.0697378258708887	0.140394937765473	0.390430642083704
CREB1	YM155	268	BIRC5 (Survivin)	-0.134631443127019	0.140472453597192	0.390478202832985
EWSR1-FLI1	5-Fluorouracil	179	DNA antimetabolite	0.0905916950918542	0.140488674222425	0.390478202832985
GABPA	CAL-101	238	PI3Kdelta	-0.0602240731468199	0.140464573136632	0.390478202832985
JUN	Olaparib	1017	PARP1, PARP2	0.073705065583736	0.140488713730739	0.390478202832985
NFKB1	KIN001-135	91	IKKE	0.0695540933279997	0.140427237281989	0.390478202832985
SRF	Rapamycin	3	MTOR	-0.221202082387296	0.140493256814875	0.390478202832985
TP63	SL 0101-1	1039	RSK, AURKB, PIM3	0.0548782539427821	0.140452143138803	0.390478202832985
FOXP3	(5Z)-7-Oxozeaenol	1242	MAP3K7 (TAK1)	-0.102045218442748	0.140536483914574	0.39047944336456
GLI2	ZSTK474	223	PI3K	-0.0858292415859611	0.140527983631047	0.39047944336456
GLI2	KIN001-260	290	IKK	-0.0539065895594335	0.140522354046773	0.39047944336456
RXRA	XMD13-2	330	RIPK	0.0722836674000785	0.140540112835386	0.39047944336456
TBP	Doxorubicin	133	DNA intercalating	0.0897606086518031	0.140576106700731	0.390547207447011
ELK1	QL-VIII-58	1166	MTOR, ATR	-0.1106261969717	0.140607031567786	0.390600878862058
E2F6	Vinorelbine	140	Microtubules	-0.0990256090218276	0.140655637113143	0.39066979554139
ELK4	SB-715992	208	KIF11	-0.0872914344005822	0.140666664161954	0.39066979554139
TP63	KIN001-135	91	IKKE	0.0743578761746554	0.140656711258959	0.39066979554139
IKZF1	SNX-2112	328	HSP90	-0.133139342440608	0.140680100672877	0.390674873186374
CEBPA	AZD-0530	38	SRC, ABL1	0.114481301464044	0.140746802645388	0.390827858335853
POU2F1	NVP-BHG712	295	EPHB4	0.0780249413103842	0.140830846747229	0.39099671236413
RELA	XMD8-85	106	MAP2K5 (ERK5)	0.142980500818056	0.14082585489306	0.39099671236413
TBP	PAC-1	175	CASP3 agonist	0.0577110764612902	0.140916138733477	0.391168974684523
ZNF423	FK866	1248	NAMPT	-0.190841017343752	0.140912171305939	0.391168974684523
SMAD3	AZD6482	156	PI3Kbeta	-0.0885907872443919	0.140937152021558	0.391195039281281
CREB1	BMS-536924 (rescreen)	1091	IGF1R	0.0644639340170078	0.140971564050982	0.39125828699784
BATF	Methotrexate	1008	Dihydrofolate reductase (DHFR)	0.113590027301267	0.140992725141289	0.391266941299024
NFE2L2	HG-5-88-01	1143	EGFR, ADCK4	0.11844472795613	0.140997933860483	0.391266941299024
YBX1	IOX2	1230	EGLN1	-0.0393703044182059	0.141101993045668	0.391523421217904
ATF3	Ruxolitinib	206	JAK1, JAK2, TYK2	0.048604371931921	0.141139472776008	0.391577254310291
KLF5	PF-562271	158	FAK	-0.0586345103921145	0.141156299191575	0.391577254310291
SPI1	PHA-665752	6	MET	0.149932752039978	0.141150406464736	0.391577254310291
E2F6	Crizotinib	37	MET, ALK	-0.0986867416949658	0.141176133521135	0.39159999782855
FLI1	CHIR-99021	154	GSK3B	-0.0888345220137124	0.141224263671236	0.39170121920681
ATF1	Vinblastine	1004	Microtubules	-0.094899562247251	0.141261987940032	0.391749091769594
ZNF263	rTRAIL	1261	TR10A (DR4),  TR10B (DR5)	-0.0840795745764304	0.141264803973133	0.391749091769594
ATF4	AKT inhibitor VIII	171	AKT1, AKT2, AKT3	0.0567558034266553	0.141284567398946	0.391771617023278
ARNT	MLN4924	1529	NEDD8-activating enzyme	0.0925615094689392	0.141325866894637	0.391853851568547
REST	Tamoxifen	1199	ER	0.0532501407414352	0.141368533269508	0.391939862195014
EZH2	AC220	254	FLT3	-0.0487454300112743	0.141415009481663	0.392036420437015
TFAP2A	Etoposide	134	TOP2	0.111723287740208	0.141439155503965	0.392071063214393
GATA2	OSU-03012	167	PDPK1 (PDK1)	0.0784246593811093	0.141480093498016	0.392087660299386
GATA3	UNC0638 (rescreen)	1236	G9a(EHMT2), GLP(EHMT1)	0.0923734745941664	0.141469092427506	0.392087660299386
TCF3	QL-XI-92	329	DDR1	0.0678074981802937	0.141462349621042	0.392087660299386
CEBPA	KIN001-236	286	TIE2	0.0496760734833392	0.141505249110992	0.392125085123955
TP63	ABT-263	1011	BCL2, BCL2L1, BCL2L2	0.11581065319582	0.141517419618439	0.392126523732798
PBX1	Mitomycin C	136	DNA crosslinker	0.120746882949469	0.14154245344964	0.392131319628551
TFAP2A	BX-795	1037	TBK1, PDPK1, IKK, AURKB, AURKC	0.0715653486207177	0.141537579348593	0.392131319628551
GLI2	Masitinib	292	KIT	-0.0615073640189287	0.141572310435533	0.39214947388542
POU5F1	Erlotinib	1	EGFR	0.116261293426438	0.141560688248767	0.39214947388542
ARNT	EKB-569	282	EGFR	-0.088205252908007	0.141585422123597	0.392153516712177
EWSR1-FLI1	Lenalidomide	1020	TNFA	0.0440093253132823	0.141646650125601	0.39223224634427
HNF1A	QS11	151	ARFGAP	0.0867267388495127	0.141634108643051	0.39223224634427
MYC	QL-X-138	331	MNK2, PRKDC (DNAPK), MTOR, BTK, JAK3	-0.0924209223467157	0.141648810639378	0.39223224634427
AHR	FR-180204	263	ERK	0.0500198138548488	0.141686734453527	0.392295454672123
CDC5L	NSC-87877	147	PTPN6 (SHP-1), PTPN11 (SHP-2)	-0.0522367292181913	0.141752934830051	0.392295454672123
E2F1	Nilotinib	1013	ABL	-0.0625425433336476	0.141789871692377	0.392295454672123
E2F1	AG-014699	1175	PARP1, PARP2	-0.0538654620759426	0.141718790232651	0.392295454672123
GATA2	Docetaxel	1007	Microtubules	-0.0920984530369037	0.141783080936439	0.392295454672123
GATA4	(5Z)-7-Oxozeaenol	1242	MAP3K7 (TAK1)	0.0677562564343606	0.141808163395812	0.392295454672123
HIF1A	JW-7-52-1	83	MTOR	-0.189979640327023	0.141846483075473	0.392295454672123
JUND	Obatoclax Mesylate	182	BCL2, BCL2L1, MCL1	-0.121461708140739	0.141699890421444	0.392295454672123
MITF	CAL-101	238	PI3Kdelta	0.0796560046683182	0.141709289934141	0.392295454672123
NFYA	GNF-2	52	ABL [T315I]	-0.0752442948992299	0.141771544062074	0.392295454672123
PLAG1	KIN001-260	290	IKK	0.0562878794980178	0.141834724879159	0.392295454672123
SP1	AZ628	29	BRAF	0.186127417715475	0.141783559397021	0.392295454672123
WT1	JQ12	164	HDAC	-0.111638544891061	0.141830211594307	0.392295454672123
YBX1	GDC0941	1058	PI3K (class 1)	-0.0879804281100914	0.141843771695864	0.392295454672123
ZEB1	GSK269962A	127	ROCK1, ROCK2	0.192207646233334	0.141794436504377	0.392295454672123
ZEB1	Tubastatin A	265	HDAC6	0.0751939392163737	0.141888851602359	0.392380386251223
SMAD3	CI-1040	1015	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0909516528870218	0.141931670202835	0.392466548408218
CDX2	Cyclopamine	17	SMO	0.106656749841534	0.141967784778694	0.392507142595858
FOXA2	Epothilone B	201	Microtubules	0.142013083719982	0.141976043473407	0.392507142595858
TCF3	UNC0638 (rescreen)	1236	G9a(EHMT2), GLP(EHMT1)	0.0698165342973274	0.141981338700401	0.392507142595858
MYCN	AZD-0530	38	SRC, ABL1	-0.113012731197328	0.142021061517462	0.392584708449297
BATF	FMK	231	RSK	0.0644048323850624	0.142057087847397	0.392652044308817
E2F1	AP-24534	155	ABL	-0.0847546151076423	0.142106801389495	0.392707905295448
NRF1	OSI-906	185	IGF1R	-0.0799292947624509	0.142090725216078	0.392707905295448
USF2	QL-VIII-58	1166	MTOR, ATR	0.0963908203187415	0.14211230362779	0.392707905295448
ARNTL	DMOG	165	Prolyl-4-Hydroxylase	0.0735076611940505	0.142169413837427	0.392768142637607
CEBPB	GDC0941	1058	PI3K (class 1)	0.0995458399899205	0.142189507805847	0.392768142637607
REST	RO-3306	1052	CDK1	0.0814397281413888	0.142178327060397	0.392768142637607
SP1	QL-XI-92	329	DDR1	0.0714870998202635	0.14219245431278	0.392768142637607
TCF12	CCT007093	1067	PPM1D	-0.0450810337092724	0.142189898883891	0.392768142637607
FLI1	Vismodegib	1033	SMO	0.0810765323579406	0.14223079250321	0.392841799072263
NFYA	Afatinib	1032	ERBB2, EGFR	-0.0839180949455601	0.142273198704335	0.392926678351748
SRF	Bicalutamide	150	ANDR (androgen receptor)	0.0345281155668841	0.142315495905138	0.392997817824739
TEAD1	KIN001-270	345	CDK9	0.0517503821075392	0.142333989049643	0.392997817824739
YY1	ZSTK474	223	PI3K	-0.0913222798996735	0.142324267928811	0.392997817824739
ELF5	CCT018159	1170	HSP90	-0.0589794368895646	0.142360782608067	0.393039551983141
KLF5	Embelin	172	XIAP	-0.0539801260454865	0.142378036205709	0.393054942867946
GATA2	NSC-87877	147	PTPN6 (SHP-1), PTPN11 (SHP-2)	0.0565384564595177	0.142425810305752	0.393057863537524
RELA	ABT-263	1011	BCL2, BCL2L1, BCL2L2	0.111652063338229	0.142422017764072	0.393057863537524
SP3	JW-7-24-1	256	LCK	0.0723128419983615	0.142395440512373	0.393057863537524
VDR	Zibotentan, ZD4054	266	Endothelin A Receptor	0.0309885297466111	0.142411840566505	0.393057863537524
E2F4	Pyrimethamine	71	Dihydrofolate reductase (DHFR)	-0.120322537688464	0.142448080294677	0.393087089399587
CTCF	EHT 1864	1069	Rac GTPases	-0.0547346068506668	0.142477310669128	0.393105724430438
ELK4	A-443654	86	AKT1, AKT2, AKT3	-0.128221105486207	0.142478194223815	0.393105724430438
PPARG	KIN001-260	290	IKK	0.0564492714834477	0.142492339072934	0.393112523280562
ZNF423	Imatinib	34	ABL, KIT, PDGFR	-0.100302782757458	0.142509200851556	0.393126815955666
FOXI1	PLX4720 (rescreen)	1371	BRAF	-0.065937066603754	0.142543342449318	0.393188770603377
IRF1	Afatinib	1032	ERBB2, EGFR	-0.0901537418454366	0.142569116456778	0.393195412140691
STAT6	KIN001-260	290	IKK	0.0621871858519999	0.142566131634176	0.393195412140691
NRF1	FMK	231	RSK	-0.0445897209166338	0.142604589325577	0.393261017187175
E2F4	Rapamycin	3	MTOR	-0.196824635786343	0.142627092773174	0.393290848609681
WT1	AMG-706	1029	VEGFR, RET, c-KIT, PDGFR	-0.0621730774621665	0.142639986548943	0.393294178871431
ELK4	Cetuximab	1114	EGFR	-0.0535436109308764	0.14267036633545	0.393345717950322
ATF4	XAV 939	1268	TNKS1 (tankyrase-1)	-0.0484160535677245	0.142697059699185	0.393387085859769
NFKB1	(5Z)-7-Oxozeaenol	1242	MAP3K7 (TAK1)	-0.080957385733135	0.142724186706597	0.393429642363053
AR	Dasatinib	51	ABL, SRC, KIT, PDGFR	-0.302939544553254	0.142825827160764	0.393613102939364
CREB1	Cisplatin	1005	DNA crosslinker	-0.0682811272869825	0.142815582107294	0.393613102939364
SP1	ABT-888	1018	PARP1, PARP2	0.0472991848910811	0.142825183944021	0.393613102939364
ERG	UNC0638 (rescreen)	1236	G9a(EHMT2), GLP(EHMT1)	0.0590264639707649	0.142926238106957	0.393833621250384
HSF1	XMD8-85	106	MAP2K5 (ERK5)	-0.10036063319722	0.142929248252925	0.393833621250384
SRF	BIRB 0796	1042	p38, JNK2	0.0606653239399641	0.142951960341786	0.393863956226181
LEF1	AZD8055	1059	MTORC1/2	0.0807877552159171	0.143004163634861	0.393975534310023
SMAD4	LAQ824	200	HDAC	0.0921180034442057	0.143030434268289	0.39401565566827
HSF1	KU-55933	1030	ATM	-0.0521285896065117	0.143081406634104	0.394123812430084
E2F6	AC220	254	FLT3	-0.0533189512415521	0.143099053777379	0.394140163260306
NANOG	SB590885	1061	BRAF	0.0701772148103411	0.143113832892725	0.394148612602672
SMAD3	NPK76-II-72-1	257	PLK3	0.0887739508823176	0.143177852987922	0.39429266363706
BACH1	Pazopanib	199	VEGFR, PDGFRA, PDGFRB, KIT	-0.0727153816757006	0.143213745967566	0.39430743554385
IKZF1	KIN001-270	345	CDK9	-0.0536842072477903	0.143203619358541	0.39430743554385
SRF	CGP-60474	53	CDK1,CDK2,CDK5,CDK7,CDK9	-0.134264281558988	0.143218365535226	0.39430743554385
ATF4	XMD13-2	330	RIPK	0.0627980248303345	0.143255588723165	0.394344785790225
FOXO3	Olaparib	1017	PARP1, PARP2	0.0577066512923874	0.143267083519747	0.394344785790225
IKZF1	Cetuximab	1114	EGFR	0.0677180433467717	0.143253117252894	0.394344785790225
GLI2	FR-180204	263	ERK	-0.0440363192460516	0.143281966150946	0.394353497776423
E2F4	OSI-906	185	IGF1R	-0.0830262852266147	0.143336428184571	0.394468726989028
FLI1	TL-1-85	261	MAP3K7 (TAK1)	-0.115633722282667	0.143347274731119	0.394468726989028
NHLH1	CAL-101	238	PI3Kdelta	-0.0661565578650598	0.14337100589283	0.394501774452064
ATF2	EKB-569	282	EGFR	-0.0906895271177514	0.143441370382975	0.3945341059365
EBF1	HG-5-113-01	1142	LOK, LTK, TRCB, ABL(T315I)	0.0885512521857885	0.143427895977083	0.3945341059365
ERG	Methotrexate	1008	Dihydrofolate reductase (DHFR)	0.0751380250651536	0.143412211886857	0.3945341059365
FOXA2	S-Trityl-L-cysteine	41	KIF11	0.22594378515251	0.143426888182918	0.3945341059365
TP63	CEP-701	1024	FLT3, JAK2, NTRK1, RET	0.100476470944949	0.143439931068732	0.3945341059365
REL	XMD8-85	106	MAP2K5 (ERK5)	0.116773083709697	0.14346172860029	0.394557855360198
FOXD1	XMD8-85	106	MAP2K5 (ERK5)	-0.132370805694435	0.14352223496729	0.39468085150769
ZEB1	THZ-2-102-1	346	CDK7	0.156792519456146	0.143529904668032	0.39468085150769
RXRA	IPA-3	176	PAK1, PAK2, PAK3	0.10039410366941	0.14359189392347	0.39481905147013
TP53	SB-715992	208	KIF11	0.097335642250745	0.143611261198206	0.394840045390541
SPI1	KIN001-266	291	MAP3K8 (COT)	0.112277346635926	0.143652526944815	0.394888980995486
WT1	GSK1070916	226	AURKB	-0.112890549073299	0.143642933966697	0.394888980995486
MYCN	FR-180204	263	ERK	-0.0483607338498165	0.143718029691188	0.394989297918809
PPARG	Zibotentan, ZD4054	266	Endothelin A Receptor	0.0299306033976877	0.14372422945517	0.394989297918809
SP3	NG-25	260	MAP3K7 (TAK1)	0.0753845490659193	0.143711548904699	0.394989297918809
ETS1	TL-1-85	261	MAP3K7 (TAK1)	-0.0787811654216532	0.143764148673682	0.395051643475194
PPARG	GSK1070916	226	AURKB	0.104401242589351	0.143770391599589	0.395051643475194
PLAG1	JQ1 (rescreen)	1218	BRD2, BRD3, BRD4	0.0600074578352983	0.143806625222917	0.395086691581818
PPARG	CHIR-99021	154	GSK3B	0.0568437104686757	0.143803379284979	0.395086691581818
SMAD4	GSK1070916	226	AURKB	-0.136892926945061	0.143833350718616	0.395127860455067
MAX	WH-4-023	56	SRC family, ABL	0.199456197141409	0.143887365026488	0.395243982204248
EWSR1-FLI1	THZ-2-102-1	346	CDK7	0.131273843336077	0.143921053186569	0.395272485122315
GATA3	DMOG	165	Prolyl-4-Hydroxylase	-0.111590334702666	0.143925435317297	0.395272485122315
POU2F1	Temsirolimus	1016	MTOR	0.091591747945086	0.143932975937423	0.395272485122315
ATF2	XMD8-92	1164	MAP2K5 (ERK5)	0.0826885102128107	0.143976767369882	0.395360485136535
GATA2	ZSTK474	223	PI3K	0.0942251716112904	0.144018256155334	0.395409888310308
LEF1	(5Z)-7-Oxozeaenol	1242	MAP3K7 (TAK1)	-0.0920892608570639	0.144013585875855	0.395409888310308
CEBPA	OSI-930	298	KIT, VEGFR, PDGFR	0.0545514819228563	0.14404926476118	0.395430506161297
SOX2	Tipifarnib	204	Farnesyl-transferase (FNTA)	0.0905008476659875	0.144043748607033	0.395430506161297
JUND	GW-2580	193	CSF1R (cFMS)	0.0477412858271288	0.144098708971248	0.395504549332947
NRF1	GSK1070916	226	AURKB	-0.0986968636868645	0.144099741016806	0.395504549332947
GLI2	LFM-A13	192	BTK	-0.0407905603937205	0.144125970300235	0.395512029554338
JUND	EX-527	341	SIRT1	0.0423036899299309	0.144118107986159	0.395512029554338
RREB1	BMS-536924 (rescreen)	1091	IGF1R	0.0625434065771444	0.144152375894899	0.395552238951717
SP3	KIN001-260	290	IKK	0.0525269012922805	0.144176003769072	0.395568259507553
ZNF263	piperlongumine	1243	Increases ROS levels	-0.0559615782499918	0.144181721568241	0.395568259507553
PLAG1	HG-6-64-1	159	BRAFV600E, TAK, MAP4K5	-0.0937953434699565	0.144250976534403	0.395726003852733
BATF	EHT 1864	1069	Rac GTPases	0.0705089960566904	0.144286891866214	0.395727760227972
GATA3	XMD8-92	1164	MAP2K5 (ERK5)	0.116745885533422	0.144284685031772	0.395727760227972
MAX	Tamoxifen	1199	ER	-0.0438587312411957	0.144272869632976	0.395727760227972
NFYA	AKT inhibitor VIII	171	AKT1, AKT2, AKT3	-0.0600852862859927	0.144300963066832	0.395734102999855
HNF4A	TG101348	306	JAK2	0.0814456523522405	0.144319630350208	0.395741955490546
TEAD1	YK 4-279	1239	RNA helicase A	-0.0914777303000185	0.144327343981309	0.395741955490546
ELK4	QL-XII-61	1203	BTK	-0.0943635743592745	0.144379228207368	0.395838485176104
FOXA2	XMD8-92	1164	MAP2K5 (ERK5)	0.108050691515697	0.144396181844533	0.395838485176104
KLF5	XMD15-27	332	CAMK2B, CLK2, DYRK1A, MAST1, STK39	-0.0414145485150859	0.144397833383064	0.395838485176104
JUN	GW-2580	193	CSF1R (cFMS)	0.0492906529002636	0.144437297148498	0.395914418922682
TFAP2A	Temsirolimus	1016	MTOR	-0.0912132439260348	0.144476634652689	0.395989994237009
GLI2	XMD11-85h	1158	BRSK2, FLT4, MARK4, PRKCD, RET, SPRK1	-0.0688715316379564	0.144502929691518	0.396029812603262
TCF3	UNC1215	1262	LMBL3	0.0304828725788571	0.144561446199052	0.396157924585058
ATF1	AZD-2281	1495	PARP1, PARP2	-0.0604871784225267	0.14460281760124	0.396174521847097
BACH1	AS601245	207	JNK 	-0.0665893750140357	0.144580003601647	0.396174521847097
RUNX1	BMN-673	1259	PARP1	-0.123645413002732	0.144591839272437	0.396174521847097
EZH2	AZD6244	1062	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0842437080185737	0.144623362570656	0.396198556558033
WT1	XMD8-85	106	MAP2K5 (ERK5)	-0.121680853209059	0.144655764357718	0.396255066698601
RUNX1	PHA-793887	301	CDK-pan	0.118966751933288	0.144682045666693	0.396294803199523
CREB1	BMS-708163	205	g-secretase	-0.0345721457382381	0.14470890084334	0.396336104970914
REL	Bexarotene	186	Retinioic acid X family agonist	0.0668199254187216	0.144741110606822	0.396359811022993
ZEB1	GDC0941 (rescreen)	1527	PI3K	-0.0882826865884377	0.144731054752815	0.396359811022993
FOXD1	GDC0941 (rescreen)	1527	PI3K	-0.0851989846079907	0.144764600512257	0.396391882697909
ZNF423	SB-505124	1194	TGFR1 (ALK5)	-0.0600231971588019	0.14480024389298	0.396457224879455
MITF	Bortezomib	104	Proteasome	0.173718969439384	0.144831098299043	0.396477193204352
POU2F1	EX-527	341	SIRT1	0.0343025630304768	0.14482455378892	0.396477193204352
FOXI1	IPA-3	176	PAK1, PAK2, PAK3	-0.096983723594914	0.144901215195997	0.396636876569442
FOXM1	SB-715992	208	KIF11	-0.0843408233293056	0.144945974883214	0.396727129529486
SREBF2	JNJ-26854165	1133	MDM2	-0.0529819160249071	0.144961738822056	0.396738010901546
CEBPA	OSU-03012	167	PDPK1 (PDK1)	0.0747920893193199	0.144996216869887	0.39679025992015
E2F1	AZD6244 (rescreen)	1498	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0818209396989395	0.145004409649619	0.39679025992015
E2F6	Embelin	172	XIAP	-0.0600176074373326	0.145093699868513	0.39680874931536
ERG	AR-42	272	HDAC	0.0817174592355495	0.145083910242842	0.39680874931536
MEF2A	Bleomycin	190	DNA damage	-0.123845591080593	0.145078240385422	0.39680874931536
POU3F2	XMD14-99	253	EPHB3, CAMK1	0.0562160003814015	0.145063807372759	0.39680874931536
TFAP2C	JQ1 (rescreen)	1218	BRD2, BRD3, BRD4	0.0800922006803929	0.145078440220156	0.39680874931536
VDR	SN-38	1494	TOP1	-0.0939195633876453	0.145080348705012	0.39680874931536
ZNF263	AZ628	29	BRAF	-0.160912917856485	0.145042881789958	0.39680874931536
ETS1	GSK1070916	226	AURKB	-0.109493772551933	0.145127795024959	0.396857747293263
HNF1A	PD-0325901	1060	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0967638782683721	0.145135199931228	0.396857747293263
FOXP3	GSK-650394	177	SGK3	-0.135983140730898	0.14519198562012	0.396884038015361
NFYA	CI-1040	1015	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0807383112287116	0.145180518242668	0.396884038015361
PPARG	GSK-1904529A	202	IGF1R	0.0418670710843431	0.145182254850107	0.396884038015361
SMAD3	Thapsigargin	180	sarco-endoplasmic reticulum Ca2+-ATPases	-0.136530937035924	0.145171053350546	0.396884038015361
PPARG	XMD8-92	1164	MAP2K5 (ERK5)	0.0849547632036674	0.145235461071547	0.396938398762622
TCF4	Tipifarnib	204	Farnesyl-transferase (FNTA)	0.122165951407272	0.145234928145532	0.396938398762622
E2F1	YK 4-279	1239	RNA helicase A	-0.0772944231614432	0.145318450762746	0.397132964711344
GATA2	GSK-1904529A	202	IGF1R	0.04433289356218	0.145353661719503	0.39719693773708
